,lon,lat,szn_len
0,-144.7502037292767,43.12756738742335,
1,-144.25061118783012,43.12756738742335,
2,-143.7510186463835,43.12756738742335,
3,-143.2514261049369,43.12756738742335,
4,-142.75183356349032,43.12756738742335,
5,-142.2522410220437,43.12756738742335,
6,-141.75264848059712,43.12756738742335,
7,-141.25305593915053,43.12756738742335,
8,-140.7534633977039,43.12756738742335,
9,-140.25387085625732,43.12756738742335,
10,-139.7542783148107,43.12756738742335,
11,-139.25468577336412,43.12756738742335,
12,-138.75509323191753,43.12756738742335,
13,-138.2555006904709,43.12756738742335,
14,-137.75590814902432,43.12756738742335,
15,-137.25631560757773,43.12756738742335,
16,-136.75672306613112,43.12756738742335,
17,-136.25713052468453,43.12756738742335,
18,-135.75753798323794,43.12756738742335,
19,-135.25794544179132,43.12756738742335,
20,-134.75835290034473,43.12756738742335,
21,-134.25876035889814,43.12756738742335,
22,-133.75916781745153,43.12756738742335,
23,-133.25957527600494,43.12756738742335,
24,-132.75998273455832,43.12756738742335,
25,-132.26039019311173,43.12756738742335,
26,-131.76079765166514,43.12756738742335,
27,-131.26120511021853,43.12756738742335,
28,-130.76161256877194,43.12756738742335,
29,-130.26202002732535,43.12756738742335,
30,-129.76242748587873,43.12756738742335,
31,-129.26283494443214,43.12756738742335,
32,-128.76324240298555,43.12756738742335,
33,-128.26364986153894,43.12756738742335,
34,-127.76405732009235,43.12756738742335,
35,-127.26446477864575,43.12756738742335,
36,-126.76487223719914,43.12756738742335,
37,-126.26527969575255,43.12756738742335,
38,-125.76568715430595,43.12756738742335,
39,-125.26609461285935,43.12756738742335,
40,-124.76650207141276,43.12756738742335,
41,-124.26690952996616,43.12756738742335,
42,-123.76731698851955,43.12756738742335,
43,-123.26772444707296,43.12756738742335,
44,-122.76813190562636,43.12756738742335,
45,-122.26853936417976,43.12756738742335,
46,-121.76894682273316,43.12756738742335,
47,-121.26935428128655,43.12756738742335,
48,-120.76976173983996,43.12756738742335,
49,-120.27016919839336,43.12756738742335,
50,-119.77057665694676,43.12756738742335,
51,-119.27098411550017,43.12756738742335,
52,-118.77139157405357,43.12756738742335,
53,-118.27179903260696,43.12756738742335,
54,-117.77220649116038,43.12756738742335,
55,-117.27261394971377,43.12756738742335,
56,-116.77302140826717,43.12756738742335,
57,-116.27342886682058,43.12756738742335,
58,-115.77383632537398,43.12756738742335,
59,-115.27424378392737,43.12756738742335,
60,-114.77465124248077,43.12756738742335,
61,-114.27505870103418,43.12756738742335,
62,-113.77546615958758,43.12756738742335,
63,-113.27587361814098,43.12756738742335,
64,-112.77628107669437,43.12756738742335,
65,-112.27668853524779,43.12756738742335,
66,-111.77709599380118,43.12756738742335,
67,-111.27750345235458,43.12756738742335,
68,-110.77791091090799,43.12756738742335,
69,-110.27831836946139,43.12756738742335,
70,-109.77872582801479,43.12756738742335,
71,-109.2791332865682,43.12756738742335,
72,-108.7795407451216,43.12756738742335,
73,-108.27994820367499,43.12756738742335,
74,-107.7803556622284,43.12756738742335,
75,-107.28076312078178,43.12756738742335,
76,-106.7811705793352,43.12756738742335,
77,-106.28157803788861,43.12756738742335,
78,-105.78198549644199,43.12756738742335,
79,-105.2823929549954,43.12756738742335,
80,-104.7828004135488,43.12756738742335,
81,-104.2832078721022,43.12756738742335,
82,-103.7836153306556,43.12756738742335,
83,-103.284022789209,43.12756738742335,
84,-102.7844302477624,43.12756738742335,
85,-102.28483770631581,43.12756738742335,
86,-101.78524516486921,43.12756738742335,
87,-101.2856526234226,43.12756738742335,
88,-100.78606008197602,43.12756738742335,
89,-100.2864675405294,43.12756738742335,
90,-99.78687499908281,43.12756738742335,
91,-99.28728245763622,43.12756738742335,
92,-98.7876899161896,43.12756738742335,
93,-98.28809737474302,43.12756738742335,
94,-97.78850483329641,43.12756738742335,
95,-97.28891229184981,43.12756738742335,
96,-96.78931975040322,43.12756738742335,
97,-96.28972720895662,43.12756738742335,
98,-95.79013466751002,43.12756738742335,
99,-95.29054212606343,43.12756738742335,
100,-94.79094958461683,43.12756738742335,
101,-94.29135704317022,43.12756738742335,
102,-93.79176450172363,43.12756738742335,
103,-93.29217196027703,43.12756738742335,
104,-92.79257941883043,43.12756738742335,
105,-92.29298687738384,43.12756738742335,
106,-91.79339433593722,43.12756738742335,
107,-91.29380179449063,43.12756738742335,
108,-90.79420925304403,43.12756738742335,
109,-90.29461671159743,43.12756738742335,
110,-89.79502417015084,43.12756738742335,
111,-89.29543162870424,43.12756738742335,
112,-88.79583908725763,43.12756738742335,
113,-88.29624654581104,43.12756738742335,
114,-87.79665400436444,43.12756738742335,
115,-87.29706146291784,43.12756738742335,
116,-86.79746892147125,43.12756738742335,
117,-86.29787638002465,43.12756738742335,
118,-85.79828383857804,43.12756738742335,
119,-85.29869129713146,43.12756738742335,
120,-84.79909875568484,43.12756738742335,
121,-84.29950621423825,43.12756738742335,
122,-83.79991367279166,43.12756738742335,
123,-83.30032113134504,43.12756738742335,
124,-82.80072858989845,43.12756738742335,
125,-82.30113604845185,43.12756738742335,
126,-81.80154350700525,43.12756738742335,
127,-81.30195096555866,43.12756738742335,
128,-80.80235842411206,43.12756738742335,
129,-80.30276588266545,43.12756738742335,
130,-79.80317334121887,43.12756738742335,
131,-79.30358079977226,43.12756738742335,
132,-78.80398825832566,43.12756738742335,
133,-78.30439571687906,43.12756738742335,
134,-77.80480317543247,43.12756738742335,
135,-77.30521063398587,43.12756738742335,
136,-76.80561809253926,43.12756738742335,
137,-76.30602555109267,43.12756738742335,
138,-75.80643300964607,43.12756738742335,
139,-75.30684046819947,43.12756738742335,
140,-74.80724792675286,43.12756738742335,
141,-74.30765538530628,43.12756738742335,
142,-73.80806284385967,43.12756738742335,
143,-73.30847030241307,43.12756738742335,
144,-72.80887776096648,43.12756738742335,
145,-72.30928521951988,43.12756738742335,
146,-71.80969267807328,43.12756738742335,
147,-71.31010013662667,43.12756738742335,
148,-70.81050759518008,43.12756738742335,
149,-70.31091505373348,43.12756738742335,
150,-69.81132251228688,43.12756738742335,
151,-69.31172997084029,43.12756738742335,
152,-68.81213742939369,43.12756738742335,
153,-68.31254488794708,43.12756738742335,
154,-67.8129523465005,43.12756738742335,
155,-67.31335980505389,43.12756738742335,
156,-66.81376726360729,43.12756738742335,
157,-66.31417472216069,43.12756738742335,
158,-65.8145821807141,43.12756738742335,
159,-65.3149896392675,43.12756738742335,
160,-64.81539709782089,43.12756738742335,
161,-64.3158045563743,43.12756738742335,
162,-63.8162120149277,43.12756738742335,243.32999
163,-63.3166194734811,43.12756738742335,243.32999
164,-62.817026932034494,43.12756738742335,242.37135
165,-62.317434390587906,43.12756738742335,242.37135
166,-61.8178418491413,43.12756738742335,250.22662
167,-61.3182493076947,43.12756738742335,250.22662
168,-60.81865676624811,43.12756738742335,255.59668
169,-60.31906422480151,43.12756738742335,255.59668
170,-59.819471683354905,43.12756738742335,
171,-59.3198791419083,43.12756738742335,
172,-58.82028660046171,43.12756738742335,
173,-58.32069405901511,43.12756738742335,
174,-57.82110151756851,43.12756738742335,
175,-57.32150897612192,43.12756738742335,
176,-56.821916434675316,43.12756738742335,
177,-56.32232389322871,43.12756738742335,
178,-55.82273135178211,43.12756738742335,
179,-55.32313881033552,43.12756738742335,
180,-54.82354626888892,43.12756738742335,
181,-54.323953727442316,43.12756738742335,
182,-53.82436118599573,43.12756738742335,
183,-53.324768644549124,43.12756738742335,
184,-52.82517610310252,43.12756738742335,
185,-52.32558356165592,43.12756738742335,
186,-51.82599102020933,43.12756738742335,
187,-51.32639847876273,43.12756738742335,
188,-50.826805937316124,43.12756738742335,
189,-50.327213395869535,43.12756738742335,
190,-144.7502037292767,43.62715992886994,
191,-144.25061118783012,43.62715992886994,
192,-143.7510186463835,43.62715992886994,
193,-143.2514261049369,43.62715992886994,
194,-142.75183356349032,43.62715992886994,
195,-142.2522410220437,43.62715992886994,
196,-141.75264848059712,43.62715992886994,
197,-141.25305593915053,43.62715992886994,
198,-140.7534633977039,43.62715992886994,
199,-140.25387085625732,43.62715992886994,
200,-139.7542783148107,43.62715992886994,
201,-139.25468577336412,43.62715992886994,
202,-138.75509323191753,43.62715992886994,
203,-138.2555006904709,43.62715992886994,
204,-137.75590814902432,43.62715992886994,
205,-137.25631560757773,43.62715992886994,
206,-136.75672306613112,43.62715992886994,
207,-136.25713052468453,43.62715992886994,
208,-135.75753798323794,43.62715992886994,
209,-135.25794544179132,43.62715992886994,
210,-134.75835290034473,43.62715992886994,
211,-134.25876035889814,43.62715992886994,
212,-133.75916781745153,43.62715992886994,
213,-133.25957527600494,43.62715992886994,
214,-132.75998273455832,43.62715992886994,
215,-132.26039019311173,43.62715992886994,
216,-131.76079765166514,43.62715992886994,
217,-131.26120511021853,43.62715992886994,
218,-130.76161256877194,43.62715992886994,
219,-130.26202002732535,43.62715992886994,
220,-129.76242748587873,43.62715992886994,
221,-129.26283494443214,43.62715992886994,
222,-128.76324240298555,43.62715992886994,
223,-128.26364986153894,43.62715992886994,
224,-127.76405732009235,43.62715992886994,
225,-127.26446477864575,43.62715992886994,
226,-126.76487223719914,43.62715992886994,
227,-126.26527969575255,43.62715992886994,
228,-125.76568715430595,43.62715992886994,
229,-125.26609461285935,43.62715992886994,
230,-124.76650207141276,43.62715992886994,
231,-124.26690952996616,43.62715992886994,
232,-123.76731698851955,43.62715992886994,
233,-123.26772444707296,43.62715992886994,
234,-122.76813190562636,43.62715992886994,
235,-122.26853936417976,43.62715992886994,
236,-121.76894682273316,43.62715992886994,
237,-121.26935428128655,43.62715992886994,
238,-120.76976173983996,43.62715992886994,
239,-120.27016919839336,43.62715992886994,
240,-119.77057665694676,43.62715992886994,
241,-119.27098411550017,43.62715992886994,
242,-118.77139157405357,43.62715992886994,
243,-118.27179903260696,43.62715992886994,
244,-117.77220649116038,43.62715992886994,
245,-117.27261394971377,43.62715992886994,
246,-116.77302140826717,43.62715992886994,
247,-116.27342886682058,43.62715992886994,
248,-115.77383632537398,43.62715992886994,
249,-115.27424378392737,43.62715992886994,
250,-114.77465124248077,43.62715992886994,
251,-114.27505870103418,43.62715992886994,
252,-113.77546615958758,43.62715992886994,
253,-113.27587361814098,43.62715992886994,
254,-112.77628107669437,43.62715992886994,
255,-112.27668853524779,43.62715992886994,
256,-111.77709599380118,43.62715992886994,
257,-111.27750345235458,43.62715992886994,
258,-110.77791091090799,43.62715992886994,
259,-110.27831836946139,43.62715992886994,
260,-109.77872582801479,43.62715992886994,
261,-109.2791332865682,43.62715992886994,
262,-108.7795407451216,43.62715992886994,
263,-108.27994820367499,43.62715992886994,
264,-107.7803556622284,43.62715992886994,
265,-107.28076312078178,43.62715992886994,
266,-106.7811705793352,43.62715992886994,
267,-106.28157803788861,43.62715992886994,
268,-105.78198549644199,43.62715992886994,
269,-105.2823929549954,43.62715992886994,
270,-104.7828004135488,43.62715992886994,
271,-104.2832078721022,43.62715992886994,
272,-103.7836153306556,43.62715992886994,
273,-103.284022789209,43.62715992886994,
274,-102.7844302477624,43.62715992886994,
275,-102.28483770631581,43.62715992886994,
276,-101.78524516486921,43.62715992886994,
277,-101.2856526234226,43.62715992886994,
278,-100.78606008197602,43.62715992886994,
279,-100.2864675405294,43.62715992886994,
280,-99.78687499908281,43.62715992886994,
281,-99.28728245763622,43.62715992886994,
282,-98.7876899161896,43.62715992886994,
283,-98.28809737474302,43.62715992886994,
284,-97.78850483329641,43.62715992886994,
285,-97.28891229184981,43.62715992886994,
286,-96.78931975040322,43.62715992886994,
287,-96.28972720895662,43.62715992886994,
288,-95.79013466751002,43.62715992886994,
289,-95.29054212606343,43.62715992886994,
290,-94.79094958461683,43.62715992886994,
291,-94.29135704317022,43.62715992886994,
292,-93.79176450172363,43.62715992886994,
293,-93.29217196027703,43.62715992886994,
294,-92.79257941883043,43.62715992886994,
295,-92.29298687738384,43.62715992886994,
296,-91.79339433593722,43.62715992886994,
297,-91.29380179449063,43.62715992886994,
298,-90.79420925304403,43.62715992886994,
299,-90.29461671159743,43.62715992886994,
300,-89.79502417015084,43.62715992886994,
301,-89.29543162870424,43.62715992886994,
302,-88.79583908725763,43.62715992886994,
303,-88.29624654581104,43.62715992886994,
304,-87.79665400436444,43.62715992886994,
305,-87.29706146291784,43.62715992886994,
306,-86.79746892147125,43.62715992886994,
307,-86.29787638002465,43.62715992886994,
308,-85.79828383857804,43.62715992886994,
309,-85.29869129713146,43.62715992886994,
310,-84.79909875568484,43.62715992886994,
311,-84.29950621423825,43.62715992886994,
312,-83.79991367279166,43.62715992886994,
313,-83.30032113134504,43.62715992886994,
314,-82.80072858989845,43.62715992886994,
315,-82.30113604845185,43.62715992886994,
316,-81.80154350700525,43.62715992886994,
317,-81.30195096555866,43.62715992886994,
318,-80.80235842411206,43.62715992886994,
319,-80.30276588266545,43.62715992886994,
320,-79.80317334121887,43.62715992886994,
321,-79.30358079977226,43.62715992886994,
322,-78.80398825832566,43.62715992886994,
323,-78.30439571687906,43.62715992886994,
324,-77.80480317543247,43.62715992886994,
325,-77.30521063398587,43.62715992886994,
326,-76.80561809253926,43.62715992886994,
327,-76.30602555109267,43.62715992886994,
328,-75.80643300964607,43.62715992886994,
329,-75.30684046819947,43.62715992886994,
330,-74.80724792675286,43.62715992886994,
331,-74.30765538530628,43.62715992886994,
332,-73.80806284385967,43.62715992886994,
333,-73.30847030241307,43.62715992886994,
334,-72.80887776096648,43.62715992886994,
335,-72.30928521951988,43.62715992886994,
336,-71.80969267807328,43.62715992886994,
337,-71.31010013662667,43.62715992886994,
338,-70.81050759518008,43.62715992886994,
339,-70.31091505373348,43.62715992886994,
340,-69.81132251228688,43.62715992886994,
341,-69.31172997084029,43.62715992886994,
342,-68.81213742939369,43.62715992886994,
343,-68.31254488794708,43.62715992886994,
344,-67.8129523465005,43.62715992886994,
345,-67.31335980505389,43.62715992886994,
346,-66.81376726360729,43.62715992886994,
347,-66.31417472216069,43.62715992886994,
348,-65.8145821807141,43.62715992886994,
349,-65.3149896392675,43.62715992886994,
350,-64.81539709782089,43.62715992886994,
351,-64.3158045563743,43.62715992886994,
352,-63.8162120149277,43.62715992886994,238.84398
353,-63.3166194734811,43.62715992886994,238.84398
354,-62.817026932034494,43.62715992886994,236.80402
355,-62.317434390587906,43.62715992886994,236.80402
356,-61.8178418491413,43.62715992886994,237.70871
357,-61.3182493076947,43.62715992886994,237.70871
358,-60.81865676624811,43.62715992886994,245.06866
359,-60.31906422480151,43.62715992886994,245.06866
360,-59.819471683354905,43.62715992886994,248.48402
361,-59.3198791419083,43.62715992886994,248.48402
362,-58.82028660046171,43.62715992886994,
363,-58.32069405901511,43.62715992886994,
364,-57.82110151756851,43.62715992886994,
365,-57.32150897612192,43.62715992886994,
366,-56.821916434675316,43.62715992886994,
367,-56.32232389322871,43.62715992886994,
368,-55.82273135178211,43.62715992886994,
369,-55.32313881033552,43.62715992886994,
370,-54.82354626888892,43.62715992886994,
371,-54.323953727442316,43.62715992886994,
372,-53.82436118599573,43.62715992886994,
373,-53.324768644549124,43.62715992886994,
374,-52.82517610310252,43.62715992886994,
375,-52.32558356165592,43.62715992886994,
376,-51.82599102020933,43.62715992886994,
377,-51.32639847876273,43.62715992886994,
378,-50.826805937316124,43.62715992886994,
379,-50.327213395869535,43.62715992886994,
380,-144.7502037292767,44.126752470316546,
381,-144.25061118783012,44.126752470316546,
382,-143.7510186463835,44.126752470316546,
383,-143.2514261049369,44.126752470316546,
384,-142.75183356349032,44.126752470316546,
385,-142.2522410220437,44.126752470316546,
386,-141.75264848059712,44.126752470316546,
387,-141.25305593915053,44.126752470316546,
388,-140.7534633977039,44.126752470316546,
389,-140.25387085625732,44.126752470316546,
390,-139.7542783148107,44.126752470316546,
391,-139.25468577336412,44.126752470316546,
392,-138.75509323191753,44.126752470316546,
393,-138.2555006904709,44.126752470316546,
394,-137.75590814902432,44.126752470316546,
395,-137.25631560757773,44.126752470316546,
396,-136.75672306613112,44.126752470316546,
397,-136.25713052468453,44.126752470316546,
398,-135.75753798323794,44.126752470316546,
399,-135.25794544179132,44.126752470316546,
400,-134.75835290034473,44.126752470316546,
401,-134.25876035889814,44.126752470316546,
402,-133.75916781745153,44.126752470316546,
403,-133.25957527600494,44.126752470316546,
404,-132.75998273455832,44.126752470316546,
405,-132.26039019311173,44.126752470316546,
406,-131.76079765166514,44.126752470316546,
407,-131.26120511021853,44.126752470316546,
408,-130.76161256877194,44.126752470316546,
409,-130.26202002732535,44.126752470316546,
410,-129.76242748587873,44.126752470316546,
411,-129.26283494443214,44.126752470316546,
412,-128.76324240298555,44.126752470316546,
413,-128.26364986153894,44.126752470316546,
414,-127.76405732009235,44.126752470316546,
415,-127.26446477864575,44.126752470316546,
416,-126.76487223719914,44.126752470316546,
417,-126.26527969575255,44.126752470316546,
418,-125.76568715430595,44.126752470316546,
419,-125.26609461285935,44.126752470316546,
420,-124.76650207141276,44.126752470316546,
421,-124.26690952996616,44.126752470316546,
422,-123.76731698851955,44.126752470316546,
423,-123.26772444707296,44.126752470316546,
424,-122.76813190562636,44.126752470316546,
425,-122.26853936417976,44.126752470316546,
426,-121.76894682273316,44.126752470316546,
427,-121.26935428128655,44.126752470316546,
428,-120.76976173983996,44.126752470316546,
429,-120.27016919839336,44.126752470316546,
430,-119.77057665694676,44.126752470316546,
431,-119.27098411550017,44.126752470316546,
432,-118.77139157405357,44.126752470316546,
433,-118.27179903260696,44.126752470316546,
434,-117.77220649116038,44.126752470316546,
435,-117.27261394971377,44.126752470316546,
436,-116.77302140826717,44.126752470316546,
